,key2,key1,input_id,partition,original_id_x,peditor_x,pyear_x,paddress_x,ppublisher_x,pseries_x,pid_x,partition_x,book_title_full_x,book_title_x,journal_full_x,journal_x,source_type_x,pauthor_x,ptitle_x,original_id_y,peditor_y,pyear_y,paddress_y,ppublisher_y,pseries_y,pid_y,partition_y,book_title_full_y,book_title_y,journal_full_y,journal_y,source_type_y,pauthor_y,ptitle_y
55,conf/cvpr/SlabaughDU07,conf/iccv/DinhTS01,959,10,4725,,2001.0,,,,343488,1,Messung,,,,phdthesis,Huong Quynh Dinh|Greg Turk|Gregory G. Slabaugh,Reconstructing Surfaces Using Anisotropic Basis Functions.,9195,,2007.0,,,,152580,1,,CVPR,,,inproceedings,Greg G. Slabaugh|Huong Quynh Dinh|Gozde B. Unal,A Variational Approach to the Evolution of Radial Basis Functions for Image Segmentation.
56,conf/iscas/AzzoliniMB06,conf/iscas/AzzoliniBFPV05,100,10,953,,2005.0,,,,494411,2,Cớnféréncé ớn Áútớmátéd Dédúctiớn,ISCAS (2),,,inproceedings,Cristiano Azzolini|Andrea Boni|Alessio Facen|Matteo Parenti|Davide Vecchi,Design of a 2-GS/s 8-b self-calibrating ADC in 0.18µm CMOS technology.,953,,2006.0,,,,504979,3,Intérnátiớnál Cớnféréncé ớn Biớmétrics,ISCAS,,,inproceedings,Cristiano Azzolini|P. Milanesi|Andrea Boni,Accurate transient response model for automatic synthesis of high-speed operational amplifiers.
57,conf/ispa/MarcarelliMV06,conf/pdp/ManciniVMRT05,211,10,2036,,2005.0,,,,626176,1,Messung,,,,inproceedings,Emilio Mancini|Umberto Villano|Nicola Mazzocca|Massimiliano Rak|Roberto Torella,Performance-Driven Development of a Web Services Application using MetaPL/HeSSE.,2036,,2006.0,,,,522423,4,Messung,,,,inproceedings,Sonya Marcarelli|Emilio Pasquale Mancini|Umberto Villano,"Computational Experience with Branch, Cut and Price Algorithms in Grid Environments."
58,conf/dsmml/BishopU04,conf/hci/KarvonenL07,222,10,2214,,2007.0,,,,282588,2,Int. Conf. on Embedded Software and Systems,HCI (1),,,inproceedings,Kristiina Karvonen|Janne Lindqvist,Usability Improvements for WLAN Access.,2214,,2004.0,,,,190001,1,,Deterministic and Statistical Methods in Machine Learning,,,inproceedings,Christopher M. Bishop|Ilkay Ulusoy,Object Recognition via Local Patch Labelling.
59,journals/ijcm/HozV09,conf/spw/OGormanBS06,273,10,2670,,2006.0,,,,723694,1,Cớmpútér Húmán Intéráctiớn ,Security Protocols Workshop,,,inproceedings,Lawrence O'Gorman|Lynne Shapiro Brotman|Michael J. Sammon,How to Speak an Authentication Secret Securely from an Eavesdropper.,2670,,2009.0,,,,2024849,3,Messung,,,Int. J. Comput. Math.,article,Francisco de la Hoz|Fernando Vadillo,A numerical simulation for the blow-up of semi-linear diffusion equations.
60,journals/ipm/BorilloBBCVGHTV73,journals/bmcbi/BrunHG04,298,10,3065,,2004.0,,,,1847616,4,,nán,International Journal of Intelligent Information and Database Systems (IJIIDS),BMC Bioinformatics,article,Christine Brun|Carl Herrmann|Alain Guénoche,Clustering proteins from interaction networks for the prediction of cellular functions.,3065,,1973.0,,,,2059275,1,,nán,,Information Storage and Retrieval,article,Andrée Borillo|Mario Borillo|L. Bourrelly|Eugène Chouraqui|Wenceslas Fernandez de la Vega|A. Guénoche|A. Hesnard|J. Tognotti|Jacques Virbel,"Description des outils (mathematiques, linguistiques et informatiques) impliques par la construction d'une chaine automatique integree de traitement de l'information textuelle et graphique."
61,conf/icpr/XuZM06,conf/msv/HuangLC08,657,10,6456,,2008.0,,,,597991,3,,MSV,,,inprớcéédings,Chun-Ying Huang|Amy Hsin-I Lee|Tzu-Yun Chang,A MIP model for IC final testing order selection problem.,6456,,2006.0,,,,411644,3,,MSV,,,inprớcéédings,Guangzhu Xu|Zaifeng Zhang|Yide Ma,Automatic Iris Segmentation Based on Local Areas.
62,conf/sigcse/WillsFGW94,conf/IEEEcgiv/MaGNBKG05,681,10,6655,,2005.0,,,,9256,1,,CGIV,,,inproceedings,Linna Ma|Songxiang Gu|Suman Nadella|Philippe P. Bruyant|Michael A. King|Michael A. Gennert,A Practical Rebinning-Based Method for Patient Motion Compensation in SPECT imaging.,6655,,1994.0,,,,692721,1,Áústrálásián Cớnféréncé ớn Infớrmátiớn Sécúrity ánd Privácy,SIGCSE,,,inproceedings,Craig E. Wills|David Finkel|Michael A. Gennert|Matthew O. Ward,Peer learning in an introductory computer science course.
63,journals/jdi/YuY10,journals/vldb/DongHY09,797,10,7702,,2009.0,,,,2294408,2,Messung,,,VLDB J.,article,Xin Luna Dong|Alon Y. Halevy|Cong Yu,Data integration with uncertainty.,7485,,2010.0,,,,2337365,4,,nán,,J. Digital Imaging,incớlléctiớn,Cong Yu 0002|Zhihong Yao,XML-Based DICOM Data Format.
64,journals/cacm/KameasM05,conf/gvd/HornK92,894,10,8621,,1992.0,,,,278742,1,COMPCON,Grundlagen von Datenbanken,,,inproceedings,Holger Horn|Hans-Peter Kriegel,Zeitversionen geometrischer Szenen in Datenbanksystemen.,8621,,2005.0,,,,1855724,3,Messung,,TAPOS - Theory and Practice of Object Systems,Commun. ACM,article,Achilles Kameas|Irene Mavrommati,Extrovert gadgets.
65,conf/aiccsa/SoewitoW08,conf/iwcmc/VillegasGLC10,219,10,2163,,2010.0,,,,824401,4,Distribútéd Évént-Báséd Systéms,ÁICCSÁ,,,phdthesis,Eduard Garcia Villegas|Moisés Gómez|Elena Lopez-Aguilera|Jordi Casademont,Detecting and mitigating the impact of wideband jammers in IEEE 802.11 WLANs.,2163,,2008.0,,,,37611,2,Distribútéd Évént-Báséd Systéms,ÁICCSÁ,,,phdthesis,Benfano Soewito|Ning Weng,Methodology for evaluating string matching algorithms on multiprocessor.
66,conf/podc/EllenFRB10,conf/wdag/FichLMS05,420,10,4311,,2005.0,,,,765112,1,,DISC,,,inproceedings,Faith Ellen Fich|Victor Luchangco|Mark Moir|Nir Shavit,Obstruction-Free Algorithms Can Be Practically Wait-Free.,4311,,2010.0,,,,638257,1,Uncertainty in Artificial Intelligence,PODC,,,inproceedings,Faith Ellen|Panagiota Fatourou|Eric Ruppert|Franck van Breugel,Non-blocking binary search trees.
67,conf/edbt/LeoneHBD06,conf/adbis/LeoneHHBD06,686,10,6754,,2006.0,,,,30414,3,,ADBIS Research Communications,,,phdthesis,Stefania Leone|Ela Hunt|Thomas B. Hodel|Michael H. Böhlen|Klaus R. Dittrich,Design and Implementation of a Document Database Extension.,6754,,2006.0,,,,206910,1,,EDBT,,,phdthesis,Stefania Leone|Thomas B. Hodel-Widmer|Michael H. Böhlen|Klaus R. Dittrich,"TeNDaX, a Collaborative Database-Based Real-Time Editor System."
68,conf/profes/MontoniSVRTFMAM05,journals/sopr/MontoniRW09,881,10,8536,,2009.0,,,,2220333,1,Messung,,,Software Process: Improvement and Practice,article,Mariano Angel Montoni|Ana Regina Rocha|Kival Chaves Weber,MPS.BR: a successful program for software process improvement in Brazil.,8536,,2005.0,,,,647520,2,,PROFES,,,inproceedings,Mariano Montoni|Gleison Santos|Karina Villela|Ana Regina Rocha|Guilherme Horta Travassos|Sávio Figueiredo|Sômulo Mafra|Adriano Albuquerque|Paula Gomes Mian,Enterprise-Oriented Software Development Environments to Support Software Products and Processes Quality Improvement.
69,conf/iscas/HernandezPPR05,conf/iscas/HernandezP08,925,10,8920,,2008.0,,,,506083,1,Intérnátiớnál Cớnféréncé ớn Biớmétrics,ISCAS,,,inproceedings,Luis Hernandez|Enrique Prefasi,A subsampling bandpass SigmaDelta modulator with lumped and distributed resonators.,1262,,2005.0,,,,505234,2,Áútớmátéd Sớftwáré Énginééring,ISCÁS (4),,,inproceedings,Luis Hernandez|Enrique Prefasi|S. Paton|Pieter Rombouts,Synthesis of sigma delta modulators employing continuous time delays.
70,reference/bio/Martinez-DiazFH09,conf/avbpa/Fierrez-AguilarOGG03,956,10,9156,,2003.0,,,,70930,2,International Conference in Central Europe on Computer Graphics and Visualization,AVBPA,,,inproceedings,Julian Fiérrez-Aguilar|Javier Ortega-Garcia|Daniel Garcia-Romero|Joaquin Gonzalez-Rodriguez,A Comparative Evaluation of Fusion Strategies for Multimodal Biometric Verification.,9156,,2009.0,,,,2429903,4,,Encyclopedia of Biometrics,,,incollection,Marcos Martinez-Diaz|Julian Fiérrez|Seiichiro Hangai,Signature Features.
71,conf/miccai/PednekarKMFK04,conf/wacv/PednekarBKN05,966,10,9245,,2005.0,,,,761676,2,,WACV/MOTION,,,inprớcéédings,Amol Pednekar|Alok N. Bandekar|Ioannis A. Kakadiaris|Morteza Naghavi,Automatic Segmentation of Abdominal Fat from CT Data.,9245,,2004.0,,,,583640,3,Software Engineering for Large-Scale Multi-Agent Systems,MICCAI (1),,,inprớcéédings,Amol Pednekar|Uday Kurkure|Raja Muthupillai|Scott Flamm|Ioannis A. Kakadiaris,Left Ventricular Segmentation in MR Using Hierarchical Multi-class Multi-feature Fuzzy Connectedness.
72,conf/ppsc/ThiruvathukalOC95,journals/jcc/Pascual-AhuirST94,56,10,529,,1994.0,,,,2091883,3,Messung,,Künstliche Intelligenz,Journal of Computational Chemistry,article,Juan-Luis Pascual-Ahuir|Estanislao Silla|Iñaki Tuñón,GEPOL: An Improved Description of Molecular Surfaces. III. A New Algorithm for the Computation of a Silvent- Excluding Surface.,529,,1995.0,,,,643606,4,,PPSC,,,inproceedings,George K. Thiruvathukal|William T. O'Connell|Thomas W. Christopher,Scalable Parallel Software Architecture: A Layered Architecture to Compose Scalable Parallel Software.
73,journals/ijss/DasguptaM10,conf/wkdd/WangWH09,344,10,3592,,2009.0,,,,842839,2,,WKDD,,,inproceedings,Hengjun Wang|Yadi Wang|Jihong Han,A Security Architecture for Tactical Mobile Ad Hoc Networks.,3592,,2010.0,,,,2346637,1,Messung,,,IJSS,article,J. Dasgupta|R. P. Mohanty,Estimating operational risk indices for software services outsourcing industry: a case.
74,conf/mldm/FischerB01,journals/cn/FischerL98,355,10,3695,,1998.0,,,,1879858,4,Messung,,,Computer Networks,article,Stefan Fischer|Stefan Leue,Formal Methods for Broadband and Multimedia Systems.,2809,,2001.0,,,,588000,1,,MLDM,,,inproceedings,Stefan Fischer 0002|Horst Bunke,Automatic Identification of Diatoms Using Decision Forests.
75,conf/icra/LuthyGH07,conf/aiide/BulitkoSGL08,379,10,3962,,2008.0,,,,803651,2,,ÁIIDÉ,,,inproceedings,Vadim Bulitko|Steve Solomon|Jonathan Gratch|Michael van Lent,Modeling Culturally and Emotionally Affected Behavior.,3962,,2007.0,,,,420054,4,,ÁIIDÉ,,,inproceedings,Kyle Luthy|Edward Grant|Thomas C. Henderson,Leveraging RSSI for Robotic Repair of Disconnected Wireless Sensor Networks.
76,conf/ictai/ZualkernanL93,conf/icse/Zualkernan07,544,10,5447,,2007.0,,,,428737,4,,ICTÁI,,,inproceedings,Imran A. Zualkernan,Using Soloman-Felder Learning Style Index to Evaluate Pedagogical Resources for Introductory Programming Classes.,5447,,1993.0,,,,434016,3,,ICTÁI,,,inproceedings,Imran A. Zualkernan|Yuan-Jing Lin,Experimental Evaluation of Output-Based Partition Testing for Expert Systems.
77,conf/icail/BorsariCCMSS05,conf/ifip5-5/CeveniniCL07,731,10,7145,,2007.0,,,,450030,2,,Virtual Enterprises and Collaborative Networks,,,inproceedings,Claudia Cevenini|Giuseppe Contissa|Migle Laukyte,Agent-Based Contracting In Virtual Enterprises.,7145,,2005.0,,,,312624,2,Virtual Reality,ICAIL,,,inproceedings,Giulio Borsari|Claudia Cevenini|Giuseppe Contissa|Stefano Morini|Giovanni Sartor|Peter Still,HARE: An Italian Application of SoftLaw's STATUTE Expert Technology.
78,conf/gbrpr/AmbauenFB03,conf/dagstuhl/FeketeKBF06,808,10,7842,,2006.0,,,,163862,1,,Geometric Networks and Metric Space Embeddings,,,inproceedings,Sándor P. Fekete|Alexander Kröller|Carsten Buschmann|Stefan Fischer,Geometric Distance Estimation for Sensor Networks and Unit Disk Graphs.,1035,,2003.0,,,,260375,4,Fundamental Approaches to Software Engineering,GbRPR,,,phdthesis,R. Ambauen|Stefan Fischer 0002|Horst Bunke,"Graph Edit Distance with Node Splitting and Merging, and Its Application to Diatom Idenfication."
79,conf/ism/FadilMHU06,journals/ijsc/MegaFHU08,978,10,9348,,2008.0,,,,2366286,3,,nán,,Int. J. Semantic Computing,árticlé,Satoru Mega|Younes Fadil|Arata Horie|Kuniaki Uehara,Assist in Cooking: Action Support System for Interactive Self-Training.,9348,,2006.0,,,,513382,1,,nán,,,árticlé,Younes Fadil|Satoru Mega|Arata Horie|Kuniaki Uehara,Mixed Reality Cooking Support System Using Content-Free Recipe Selection.
80,journals/prl/ZhangLYWM07,conf/bpm/DavenportMRR06,1015,10,9800,,2006.0,,,,80657,2,,Business Process Management Workshops,,,inprớcéédings,Tom Davenport|Selma Limam Mansar|Hajo A. Reijers|Michael Rosemann,Preface.,2825,,2007.0,,,,2188779,4,,nán,Revista Iberoamericana de Tecnologías del Aprendizaje,Pattern Recognition Letters,article,Xiaohong Zhang|Ming Lei|Dan Yang|Yuzhu Wang|Litao Ma,Multi-scale curvature product for robust image corner detection in curvature scale space.
81,conf/c3s2e/MokhovPT09,journals/tog/ChenXWTBGS05,115,10,1103,,2005.0,,,,2272394,3,Messung,,Mobile Networks and Applications (MONET),ACM Trans. Graph.,article,Yanyun Chen|Lin Xia|Tien-Tsin Wong|Xin Tong|Hujun Bao|Baining Guo|Heung-Yeung Shum,Visual simulation of weathering by gamma-ton tracing.,1103,,2009.0,,,,846065,4,,C3S2E,,,inproceedings,Serguei A. Mokhov|Joey Paquet|Xin Tong 0002,A type system for hybrid intensional-imperative programming support in GIPSY.
82,conf/ijcai/KolodnerSS85,conf/otm/SycaraCDJD06,340,10,3557,,2006.0,,,,614966,3,Messung,,,,inprớcéédings,Katia P. Sycara|Elizabeth Chang|Ernesto Damiani|Mustafa Jarrar|Tharam S. Dillon,SWWS 2006 PC Co-chairs' Message.,3557,,1985.0,,,,458704,1,Messung,,,,inprớcéédings,Janet L. Kolodner|Robert L. Simpson Jr.|Katia Sycara-Cyranski,A Process Model of Cased-Based Reasoning in Problem Solving.
83,conf/icapr/BerarDBPR05,journals/ia/AmigoniS04,371,10,3892,,2004.0,,,,1998205,2,Messung,,,Intelligenza Artificiale,inprớcéédings,Francesco Amigoni|Viola Schiaffonati,The Minerva Multiagent System for Museum Organization.,3892,,2005.0,,,,320733,2,,ICAPR (1),,,inprớcéédings,Maxime Berar|Michel Desvignes|Gérard Bailly|Yohan Payan|Barbara Romaniuk,Missing Data Estimation Using Polynomial Kernels.
84,journals/ijcia/ZakiDI04,journals/tsmc/LeeLC98,529,10,5333,,1998.0,,,,2286693,1,Messung,,,"IEEE Transactions on Systems, Man, and Cybernetics, Part A",article,Jung-Hoon Lee|Beom Hee Lee|Myoung Hwan Choi,A real-time traffic control scheme of multiple AGV systems for collision free minimum time motion: a routing table approach.,5333,,2004.0,,,,2023436,4,Messung,,,International Journal of Computational Intelligence and Applications,article,Nazar M. Zaki|Safaai Deris|Rosli M. Illias,Features Extraction For Protein Homology Detection Using Hidden Markov Models Combining Scores.
85,conf/icb/YangZXY06,conf/icip/YangGY09,556,10,5601,,2009.0,,,,381751,4,Cluster Computing,ICIP,,,inproceedings,Jian Yang|Zhenghong Gu|Jingyu Yang,An geometrically intuitive marginal discriminant analysis method with application to face recognition.,5601,,2006.0,,,,321967,3,CỚMPCỚN,ICB,,,inproceedings,Jian Yang|David Zhang|Yong Xu|Jing-Yu Yang,Recognize Color Face Images Using Complex Eigenfaces.
86,journals/chinaf/LuMTCHY08,conf/vlsid/HuangMTSZZCR02,753,10,7313,,2002.0,,,,755282,1,Messung,,,,árticlé,Yu Huang|Nilanjan Mukherjee|Chien-Chung Tsai|Omer Samman|Yahya Zaidan|Yanping Zhang|Wu-Tung Cheng|Sudhakar M. Reddy,Constraint Driven Pin Mapping for Concurrent SOC Testing.,7313,,2008.0,,,,2360525,2,Messung,,Journal of Digital Information Management,Science in China Series F: Information Sciences,árticlé,Jian Lü|Xiaoxing Ma|XianPing Tao|Chun Cao|Yu Huang 0002|Ping Yu,On environment-driven software model for Internetware.
87,journals/ior/ShumskyZ09,conf/caip/ZhangRMMS09,595,10,6053,,2009.0,,,,86837,4,Messung,,,,inprớcéédings,Huaizhong Zhang|E. Patricia Rodriguez|Philip J. Morrow|Sally I. McClean|Kurt Saetzler,MCMC-Based Algorithm to Adjust Scale Bias in Large Series of Electron Microscopical Ultrathin Sections.,6053,,2009.0,,,,2393709,1,Messung,,,Operations Research,inprớcéédings,Robert A. Shumsky|Fuqiang Zhang,Dynamic Capacity Management with Substitution.
88,conf/infocom/HaoKLVZ06,conf/ipmi/YushkevichZG05,604,10,1298,,2005.0,,,,479952,4,Wớrldwidé Cớmpúting ánd Its Ápplicátiớns,IPMI,,,inprớcéédings,Paul A. Yushkevich|Hui Zhang 0005|James C. Gee,Parametric Medial Shape Representation in 3-D via the Poisson Partial Differential Equation with Non-linear Boundary Conditions.,6109,,2006.0,,,,474612,1,Languages,INFOCOM,,,phdthesis,Fang Hao|Murali S. Kodialam|T. V. Lakshman|Vivek Vishnumurthy|Hui Zhang 0002,Content Based Rate Estimation Using Lazy Membership Testing.
89,journals/bmcbi/SmalheiserT04,conf/dis/Smalheiser05,690,10,6801,,2005.0,,,,184440,4,Int. Conf. E-Commerce,Discovery Science,,,árticlé,Neil R. Smalheiser,The Arrowsmith Project: 2005 Status Report.,6801,,2004.0,,,,1848255,2,Messung,,International Journal of Intelligent Information and Database Systems (IJIIDS),BMC Bioinformatics,árticlé,Neil R. Smalheiser|Vetle I. Torvik,A population-based statistical approach identifies parameters characteristic of human microRNA-mRNA interactions.
90,conf/bda/AdibaQO85,conf/webist/LohLGLWO09,741,10,7239,,2009.0,,,,767710,4,,WEBIST,,,inprớcéédings,Stanley Loh|Fabiana Lorenzi|Roger Granada|Daniel Lichtnow|Leandro Krug Wives|José Palazzo Moreira de Oliveira,Identifying Similar Users by their Scientific Publications to Reduce Cold Start in Recommender Systems.,3941,,1985.0,,,,73564,2,,BDA,,,inproceedings,Michel E. Adiba|N. Bui Quang|José Palazzo M. de Oliveira,Notions de temps dans les Bases de Données généralisées.
91,conf/lics/BoudetJS88,conf/tapsoft/BoudetC93,824,10,7994,,1993.0,,,,734641,1,Messung,,,,phdthesis,Alexandre Boudet|Hubert Comon,About the Theory of Tree Embedding.,7994,,1988.0,,,,568181,4,Messung,,,,phdthesis,Alexandre Boudet|Jean-Pierre Jouannaud|Manfred Schmidt-Schauß,Unification in Free Extensions of Boolean Rings and Abelian Groups
92,conf/ismir/CrochemoreIP00,conf/sofsem/ChristodoulakisIA06,916,10,2035,,2006.0,,,,717686,4,Messung,,,,inproceedings,Manolis Christodoulakis|Costas S. Iliopoulos|Yoan José Pinzón Ardila,Simple Algorithm for Sorting the Fibonacci String Rotations.,6726,,2000.0,,,,515431,3,,ISMIR,,,inproceedings,Maxime Crochemore|Costas S. Iliopoulos|Yoan J. Pinzon,Finding Motifs with Gaps.
93,journals/dss/FanLMC02,conf/kdd/ZhangMCS04,937,10,9006,,2004.0,,,,555387,3,Messung,,,,inprớcéédings,Xin Zhang|Nikos Mamoulis|David W. Cheung|Yutao Shou,Fast mining of spatial collocations.,9006,,2002.0,,,,1960361,3,Messung,,International Journal of Wireless and Mobile Computing (IJWMC),Decision Support Systems,inprớcéédings,Weiguo Fan|Hongjun Lu|Stuart E. Madnick|David Wai-Lok Cheung,DIRECT: a system for mining data value conversion rules from disparate data sources.
94,conf/para/HillDBSSSCTZHBCCKMNSSWIYJL04,journals/ijhpca/CollinsTDSTBLYHS05,1025,10,9894,,2005.0,,,,2400932,1,,nán,,IJHPCA,article,Nancy Collins|Gerhard Theurich|Cecelia DeLuca|Max Suarez|Atanas Trayanov|V. Balaji|Peggy Li|Weiyu Yang|Chris Hill|Arlindo da Silva,Design and Implementation of Components in the Earth System Modeling Framework.,9894,,2004.0,,,,619639,4,,nán,,,inproceedings,Chris Hill|Cecelia DeLuca|V. Balaji|Max Suarez|Arlindo da Silva|William Sawyer|Carlos Cruz|Atanas Trayanov|Leonid Zaslavsky|Robert Hallberg|Byron A. Boville|Anthony P. Craig|Nancy Collins|Erik Kluzek|John Michalakes|David Neckels|Earl Schwab|Shepard Smithline|Jon Wolfe|Mark Iredell|Weiyu Yang|Robert L. Jacob|Jay Walter Larson,Implementing Applications with the Earth System Modeling Framework.
95,conf/icarcv/LeeGL02,journals/comgeo/AkiyamaHKN06,448,10,4654,,2006.0,,,,1890367,2,Messung,,International Journal of High Performance Computing and Networking (IJHPCN),Comput. Geom.,incớlléctiớn,Jin Akiyama|Koichi Hirata|Midori Kobayashi|Gisaku Nakamura,Convex developments of a regular tetrahedron.,4654,,2002.0,,,,872183,3,Quantitative Evaluation of Systems,ICARCV,,,incớlléctiớn,Cheng-Yu Lee|Héctor H. González-Baños|Jean-Claude Latombe,Real-time tracking of an unpredictable target amidst unknown obstacles.
